"""Weird_Al""_Yankovic_en.wikipedia.org_desktop_all-agents",100_metres_en.wikipedia.org_desktop_all-agents,10_Gigabit_Ethernet_en.wikipedia.org_desktop_all-agents,1551_en.wikipedia.org_desktop_all-agents,1896_Summer_Olympics_en.wikipedia.org_desktop_all-agents,1918_flu_pandemic_en.wikipedia.org_desktop_all-agents,1936_Summer_Olympics_en.wikipedia.org_desktop_all-agents,1976_Summer_Olympics_en.wikipedia.org_desktop_all-agents,1980_Summer_Olympics_en.wikipedia.org_desktop_all-agents,1984_Summer_Olympics_en.wikipedia.org_desktop_all-agents,1989_(Taylor_Swift_album)_en.wikipedia.org_desktop_all-agents,1999_(Prince_album)_en.wikipedia.org_desktop_all-agents,2000_Summer_Olympics_en.wikipedia.org_desktop_all-agents,2002_FIFA_World_Cup_en.wikipedia.org_desktop_all-agents,2003_invasion_of_Iraq_en.wikipedia.org_desktop_all-agents,2007_tuberculosis_scare_en.wikipedia.org_desktop_all-agents,2008_Summer_Olympics_en.wikipedia.org_desktop_all-agents,2008_Summer_Olympics_medal_table_en.wikipedia.org_desktop_all-agents,2012_Benghazi_attack_en.wikipedia.org_desktop_all-agents,2012_Summer_Olympics_en.wikipedia.org_desktop_all-agents,2012_Summer_Olympics_medal_table_en.wikipedia.org_desktop_all-agents,2014_FIFA_World_Cup_en.wikipedia.org_desktop_all-agents,2015_NCAA_Men's_Division_I_Basketball_Tournament_en.wikipedia.org_desktop_all-agents,2015_in_film_en.wikipedia.org_desktop_all-agents,2016_Asia_Cup_en.wikipedia.org_desktop_all-agents,2016_Democratic_National_Convention_en.wikipedia.org_desktop_all-agents,2016_European_Men's_Handball_Championship_en.wikipedia.org_desktop_all-agents,2016_FIFA_Club_World_Cup_en.wikipedia.org_desktop_all-agents,2016_FIFA_Futsal_World_Cup_en.wikipedia.org_desktop_all-agents,2016_Giro_d'Italia_en.wikipedia.org_desktop_all-agents,2016_ICC_World_Twenty20_en.wikipedia.org_desktop_all-agents,2016_IIHF_World_Championship_en.wikipedia.org_desktop_all-agents,2016_Indian_Premier_League_en.wikipedia.org_desktop_all-agents,2016_NBA_All-Star_Game_en.wikipedia.org_desktop_all-agents,2016_NFL_Draft_en.wikipedia.org_desktop_all-agents,2016_NHL_Entry_Draft_en.wikipedia.org_desktop_all-agents,2016_Republican_National_Convention_en.wikipedia.org_desktop_all-agents,2016_Summer_Olympics_closing_ceremony_en.wikipedia.org_desktop_all-agents,2016_Summer_Olympics_medal_table_en.wikipedia.org_desktop_all-agents,2016_Summer_Olympics_opening_ceremony_en.wikipedia.org_desktop_all-agents,2016_Summer_Paralympics_en.wikipedia.org_desktop_all-agents,2016_Thomas_&_Uber_Cup_en.wikipedia.org_desktop_all-agents,2016_Tour_de_France_en.wikipedia.org_desktop_all-agents,2016_UEFA_Europa_League_Final_en.wikipedia.org_desktop_all-agents,2016_United_States_men's_Olympic_basketball_team_en.wikipedia.org_desktop_all-agents,2016_World_Cup_of_Hockey_en.wikipedia.org_desktop_all-agents,2017_FIFA_Confederations_Cup_en.wikipedia.org_desktop_all-agents,2017_NBA_All-Star_Game_en.wikipedia.org_desktop_all-agents,2018_FIFA_World_Cup_qualification_en.wikipedia.org_desktop_all-agents,2018_FIFA_World_Cup_qualification_(CONMEBOL)_en.wikipedia.org_desktop_all-agents,2018_FIFA_World_Cup_qualification_(UEFA)_en.wikipedia.org_desktop_all-agents,2018_Winter_Olympics_en.wikipedia.org_desktop_all-agents,2020_Summer_Olympics_en.wikipedia.org_desktop_all-agents,2022_Winter_Olympics_en.wikipedia.org_desktop_all-agents,2024_Summer_Olympics_en.wikipedia.org_desktop_all-agents,2028_Summer_Olympics_en.wikipedia.org_desktop_all-agents,3_Doors_Down_en.wikipedia.org_desktop_all-agents,4K_resolution_en.wikipedia.org_desktop_all-agents,58th_Annual_Grammy_Awards_en.wikipedia.org_desktop_all-agents,88th_Academy_Awards_en.wikipedia.org_desktop_all-agents,A.C._Milan_en.wikipedia.org_desktop_all-agents,A.J._Styles_en.wikipedia.org_desktop_all-agents,AC/DC_en.wikipedia.org_desktop_all-agents,AK-47_en.wikipedia.org_desktop_all-agents,AMGTV_en.wikipedia.org_desktop_all-agents,AR-15_en.wikipedia.org_desktop_all-agents,A_Monster_Calls_(film)_en.wikipedia.org_desktop_all-agents,A_Series_of_Unfortunate_Events_en.wikipedia.org_desktop_all-agents,A_Song_of_Ice_and_Fire_en.wikipedia.org_desktop_all-agents,Aamir_Khan_en.wikipedia.org_desktop_all-agents,Aaron_Lewis_en.wikipedia.org_desktop_all-agents,Aberfan_disaster_en.wikipedia.org_desktop_all-agents,Academy_Award_for_Best_Actor_en.wikipedia.org_desktop_all-agents,Academy_Award_for_Best_Picture_en.wikipedia.org_desktop_all-agents,Adam_Johnson_(footballer)_en.wikipedia.org_desktop_all-agents,Adam_Levine_en.wikipedia.org_desktop_all-agents,Adele_en.wikipedia.org_desktop_all-agents,Adewale_Akinnuoye-Agbaje_en.wikipedia.org_desktop_all-agents,Adobe_Photoshop_en.wikipedia.org_desktop_all-agents,Adolf_Hitler_en.wikipedia.org_desktop_all-agents,Agent_Carter_(season_2)_en.wikipedia.org_desktop_all-agents,Agents_of_S.H.I.E.L.D._en.wikipedia.org_desktop_all-agents,Agile_software_development_en.wikipedia.org_desktop_all-agents,Ahrar_ash-Sham_en.wikipedia.org_desktop_all-agents,Airlift_(film)_en.wikipedia.org_desktop_all-agents,Akshay_Kumar_en.wikipedia.org_desktop_all-agents,Aladdin_Sane_en.wikipedia.org_desktop_all-agents,Alan_Colmes_en.wikipedia.org_desktop_all-agents,Alan_Thicke_en.wikipedia.org_desktop_all-agents,Alan_Tudyk_en.wikipedia.org_desktop_all-agents,Alaska_en.wikipedia.org_desktop_all-agents,"Albert,_Prince_Consort_en.wikipedia.org_desktop_all-agents",Albert_Einstein_en.wikipedia.org_desktop_all-agents,Albus_Dumbledore_en.wikipedia.org_desktop_all-agents,Alex_(parrot)_en.wikipedia.org_desktop_all-agents,Alex_Jones_(radio_host)_en.wikipedia.org_desktop_all-agents,Alexander_I_of_Russia_en.wikipedia.org_desktop_all-agents,Alexandre_Pato_en.wikipedia.org_desktop_all-agents,Alexis_Arquette_en.wikipedia.org_desktop_all-agents,Alexis_Ohanian_en.wikipedia.org_desktop_all-agents
1425.25,529.25,375.5,24.0,514.5,792.75,691.75,389.75,502.5,575.5,1143.0,243.5,638.25,693.5,1050.5,7.75,876.5,359.25,3081.75,1588.5,686.75,1476.25,74.0,2286.25,91.5,444.75,50.75,872.25,12955.0,84.5,271.75,673.5,174.75,160.25,1991.0,544.75,331.25,314.25,2172.75,310.25,14850.75,69.25,220.25,145.75,152.5,16291.75,488.5,136.25,1979.5,674.25,905.0,1324.0,1720.0,481.0,1322.25,326.5,682.0,3225.0,516.0,1607.5,2264.0,2822.75,3894.75,2205.25,290737.5,1344.0,907.0,1414.25,2762.0,1964.5,1055.25,176.25,1517.25,2756.5,391.0,2481.25,5006.0,1035.75,2028.75,7708.0,246.0,5304.75,2336.5,120.75,1240.75,2645.25,436.25,92.25,439.25,981.25,2623.75,3500.0,6395.5,661.25,195.5,1293.0,509.25,995.5,7807.75,183.75
1442.5,552.5,394.0,26.0,549.0,820.5,732.5,391.5,494.0,589.0,1164.0,236.0,668.5,680.0,1073.0,7.5,889.0,365.5,3089.5,1578.0,694.5,1457.5,84.0,2300.5,87.0,455.5,46.5,853.5,13198.0,85.0,297.5,754.0,175.5,160.5,2325.0,545.5,344.5,372.5,2128.5,334.5,15139.5,80.5,215.5,138.5,151.0,17100.5,500.0,139.5,1929.0,655.5,912.0,1393.0,1847.0,501.0,1353.5,331.0,686.0,3229.0,516.0,1609.0,2297.0,2831.5,3980.5,2170.5,295430.0,1399.0,917.0,1651.5,2832.0,1924.0,963.5,195.5,1517.5,2773.0,385.0,2490.5,5083.0,1087.5,2010.5,7861.0,255.0,5396.5,2606.0,111.5,1201.5,2600.5,434.5,88.5,450.5,1023.5,2573.5,5148.0,6685.0,659.5,199.0,1314.0,549.5,1032.0,7489.5,179.5
1459.75,575.75,412.5,28.0,583.5,848.25,773.25,393.25,485.5,602.5,1185.0,228.5,698.75,666.5,1095.5,7.25,901.5,371.75,3097.25,1567.5,702.25,1438.75,94.0,2314.75,82.5,466.25,42.25,834.75,13441.0,85.5,323.25,834.5,176.25,160.75,2659.0,546.25,357.75,430.75,2084.25,358.75,15428.25,91.75,210.75,131.25,149.5,17909.25,511.5,142.75,1878.5,636.75,919.0,1462.0,1974.0,521.0,1384.75,335.5,690.0,3233.0,516.0,1610.5,2330.0,2840.25,4066.25,2135.75,300122.5,1454.0,927.0,1888.75,2902.0,1883.5,871.75,214.75,1517.75,2789.5,379.0,2499.75,5160.0,1139.25,1992.25,8014.0,264.0,5488.25,2875.5,102.25,1162.25,2555.75,432.75,84.75,461.75,1065.75,2523.25,6796.0,6974.5,657.75,202.5,1335.0,589.75,1068.5,7171.25,175.25
1477.0,599.0,431.0,30.0,618.0,876.0,814.0,395.0,477.0,616.0,1206.0,221.0,729.0,653.0,1118.0,7.0,914.0,378.0,3105.0,1557.0,710.0,1420.0,104.0,2329.0,78.0,477.0,38.0,816.0,13684.0,86.0,349.0,915.0,177.0,161.0,2993.0,547.0,371.0,489.0,2040.0,383.0,15717.0,103.0,206.0,124.0,148.0,18718.0,523.0,146.0,1828.0,618.0,926.0,1531.0,2101.0,541.0,1416.0,340.0,694.0,3237.0,516.0,1612.0,2363.0,2849.0,4152.0,2101.0,304815.0,1509.0,937.0,2126.0,2972.0,1843.0,780.0,234.0,1518.0,2806.0,373.0,2509.0,5237.0,1191.0,1974.0,8167.0,273.0,5580.0,3145.0,93.0,1123.0,2511.0,431.0,81.0,473.0,1108.0,2473.0,8444.0,7264.0,656.0,206.0,1356.0,630.0,1105.0,6853.0,171.0
1565.25,628.75,609.25,29.75,653.25,958.0,845.0,434.0,499.75,615.25,1193.5,253.25,785.75,686.25,1216.5,12.0,965.5,407.0,3336.25,1623.25,726.75,1462.5,119.75,2317.25,81.25,520.0,41.5,844.0,13305.25,88.5,368.0,952.25,192.0,169.25,3344.5,661.25,415.5,504.5,1981.0,396.25,15221.0,106.5,246.75,128.75,173.25,21715.25,546.75,155.25,1930.25,653.75,974.5,1614.25,2241.25,574.75,1508.75,363.75,758.5,3527.25,592.25,1736.75,2436.5,2810.25,4451.25,2251.25,294597.25,1529.75,982.0,2135.75,3465.75,1873.75,906.5,258.0,1533.5,3069.75,369.5,2537.0,5542.5,1176.25,2145.25,9073.0,271.5,5938.0,3838.75,103.0,1086.5,2542.25,454.5,90.25,476.25,1189.5,2711.5,8308.0,7981.25,691.0,231.0,1389.25,722.25,1053.5,6606.0,213.5
1653.5,658.5,787.5,29.5,688.5,1040.0,876.0,473.0,522.5,614.5,1181.0,285.5,842.5,719.5,1315.0,17.0,1017.0,436.0,3567.5,1689.5,743.5,1505.0,135.5,2305.5,84.5,563.0,45.0,872.0,12926.5,91.0,387.0,989.5,207.0,177.5,3696.0,775.5,460.0,520.0,1922.0,409.5,14725.0,110.0,287.5,133.5,198.5,24712.5,570.5,164.5,2032.5,689.5,1023.0,1697.5,2381.5,608.5,1601.5,387.5,823.0,3817.5,668.5,1861.5,2510.0,2771.5,4750.5,2401.5,284379.5,1550.5,1027.0,2145.5,3959.5,1904.5,1033.0,282.0,1549.0,3333.5,366.0,2565.0,5848.0,1161.5,2316.5,9979.0,270.0,6296.0,4532.5,113.0,1050.0,2573.5,478.0,99.5,479.5,1271.0,2950.0,8172.0,8698.5,726.0,256.0,1422.5,814.5,1002.0,6359.0,256.0
1741.75,688.25,965.75,29.25,723.75,1122.0,907.0,512.0,545.25,613.75,1168.5,317.75,899.25,752.75,1413.5,22.0,1068.5,465.0,3798.75,1755.75,760.25,1547.5,151.25,2293.75,87.75,606.0,48.5,900.0,12547.75,93.5,406.0,1026.75,222.0,185.75,4047.5,889.75,504.5,535.5,1863.0,422.75,14229.0,113.5,328.25,138.25,223.75,27709.75,594.25,173.75,2134.75,725.25,1071.5,1780.75,2521.75,642.25,1694.25,411.25,887.5,4107.75,744.75,1986.25,2583.5,2732.75,5049.75,2551.75,274161.75,1571.25,1072.0,2155.25,4453.25,1935.25,1159.5,306.0,1564.5,3597.25,362.5,2593.0,6153.5,1146.75,2487.75,10885.0,268.5,6654.0,5226.25,123.0,1013.5,2604.75,501.5,108.75,482.75,1352.5,3188.5,8036.0,9415.75,761.0,281.0,1455.75,906.75,950.5,6112.0,298.5
1830.0,718.0,1144.0,29.0,759.0,1204.0,938.0,551.0,568.0,613.0,1156.0,350.0,956.0,786.0,1512.0,27.0,1120.0,494.0,4030.0,1822.0,777.0,1590.0,167.0,2282.0,91.0,649.0,52.0,928.0,12169.0,96.0,425.0,1064.0,237.0,194.0,4399.0,1004.0,549.0,551.0,1804.0,436.0,13733.0,117.0,369.0,143.0,249.0,30707.0,618.0,183.0,2237.0,761.0,1120.0,1864.0,2662.0,676.0,1787.0,435.0,952.0,4398.0,821.0,2111.0,2657.0,2694.0,5349.0,2702.0,263944.0,1592.0,1117.0,2165.0,4947.0,1966.0,1286.0,330.0,1580.0,3861.0,359.0,2621.0,6459.0,1132.0,2659.0,11791.0,267.0,7012.0,5920.0,133.0,977.0,2636.0,525.0,118.0,486.0,1434.0,3427.0,7900.0,10133.0,796.0,306.0,1489.0,999.0,899.0,5865.0,341.0
1818.75,771.75,1190.5,25.5,742.0,1214.75,939.5,544.0,578.25,632.0,1157.5,337.5,936.5,788.75,1536.25,22.0,1121.5,468.25,3992.75,1798.75,731.25,1607.0,156.0,2267.0,96.25,648.25,53.0,910.25,10672.0,96.0,435.25,1060.75,217.5,191.25,5056.0,997.25,551.75,486.25,1862.75,421.0,11917.0,105.75,357.25,143.75,250.0,31070.75,628.25,190.25,2194.75,738.0,1103.5,1822.5,2527.25,656.75,1742.75,417.25,917.0,4410.75,794.5,1993.0,2796.5,2619.0,6440.5,2730.5,263246.5,1615.25,1104.25,2024.75,4808.25,1982.75,1268.5,325.75,1609.5,3654.5,380.25,3083.0,6269.25,1110.0,2767.25,11921.75,271.5,7416.75,5955.0,124.25,962.5,2684.5,512.25,114.5,484.25,1550.0,3409.75,6942.25,10173.5,800.0,286.0,1537.75,930.5,876.75,5536.25,344.25
1807.5,825.5,1237.0,22.0,725.0,1225.5,941.0,537.0,588.5,651.0,1159.0,325.0,917.0,791.5,1560.5,17.0,1123.0,442.5,3955.5,1775.5,685.5,1624.0,145.0,2252.0,101.5,647.5,54.0,892.5,9175.0,96.0,445.5,1057.5,198.0,188.5,5713.0,990.5,554.5,421.5,1921.5,406.0,10101.0,94.5,345.5,144.5,251.0,31434.5,638.5,197.5,2152.5,715.0,1087.0,1781.0,2392.5,637.5,1698.5,399.5,882.0,4423.5,768.0,1875.0,2936.0,2544.0,7532.0,2759.0,262549.0,1638.5,1091.5,1884.5,4669.5,1999.5,1251.0,321.5,1639.0,3448.0,401.5,3545.0,6079.5,1088.0,2875.5,12052.5,276.0,7821.5,5990.0,115.5,948.0,2733.0,499.5,111.0,482.5,1666.0,3392.5,5984.5,10214.0,804.0,266.0,1586.5,862.0,854.5,5207.5,347.5
1796.25,879.25,1283.5,18.5,708.0,1236.25,942.5,530.0,598.75,670.0,1160.5,312.5,897.5,794.25,1584.75,12.0,1124.5,416.75,3918.25,1752.25,639.75,1641.0,134.0,2237.0,106.75,646.75,55.0,874.75,7678.0,96.0,455.75,1054.25,178.5,185.75,6370.0,983.75,557.25,356.75,1980.25,391.0,8285.0,83.25,333.75,145.25,252.0,31798.25,648.75,204.75,2110.25,692.0,1070.5,1739.5,2257.75,618.25,1654.25,381.75,847.0,4436.25,741.5,1757.0,3075.5,2469.0,8623.5,2787.5,261851.5,1661.75,1078.75,1744.25,4530.75,2016.25,1233.5,317.25,1668.5,3241.5,422.75,4007.0,5889.75,1066.0,2983.75,12183.25,280.5,8226.25,6025.0,106.75,933.5,2781.5,486.75,107.5,480.75,1782.0,3375.25,5026.75,10254.5,808.0,246.0,1635.25,793.5,832.25,4878.75,350.75
1785.0,933.0,1330.0,15.0,691.0,1247.0,944.0,523.0,609.0,689.0,1162.0,300.0,878.0,797.0,1609.0,7.0,1126.0,391.0,3881.0,1729.0,594.0,1658.0,123.0,2222.0,112.0,646.0,56.0,857.0,6181.0,96.0,466.0,1051.0,159.0,183.0,7027.0,977.0,560.0,292.0,2039.0,376.0,6469.0,72.0,322.0,146.0,253.0,32162.0,659.0,212.0,2068.0,669.0,1054.0,1698.0,2123.0,599.0,1610.0,364.0,812.0,4449.0,715.0,1639.0,3215.0,2394.0,9715.0,2816.0,261154.0,1685.0,1066.0,1604.0,4392.0,2033.0,1216.0,313.0,1698.0,3035.0,444.0,4469.0,5700.0,1044.0,3092.0,12314.0,285.0,8631.0,6060.0,98.0,919.0,2830.0,474.0,104.0,479.0,1898.0,3358.0,4069.0,10295.0,812.0,226.0,1684.0,725.0,810.0,4550.0,354.0
1804.0,869.75,1329.75,14.5,712.0,1240.75,937.0,527.5,627.5,687.25,1169.25,286.75,874.25,795.25,1567.0,10.0,1106.25,397.0,3903.5,1677.5,615.0,1646.75,125.25,2179.5,108.0,644.0,52.5,1237.25,7116.5,91.0,432.0,1112.5,171.5,193.0,6197.5,974.25,569.0,314.5,1826.75,400.25,5978.5,69.5,295.0,143.25,247.0,33694.0,670.5,207.0,2106.75,670.25,1063.5,1790.5,2295.75,685.25,3048.75,499.75,814.25,4405.0,679.5,1617.75,3187.5,2488.25,11323.75,2740.75,260430.0,1643.25,1044.5,1501.25,4166.0,2041.25,1193.75,431.25,1698.75,3136.5,436.5,4739.75,5802.75,1014.0,3416.5,12348.5,286.5,12086.25,6073.25,99.5,899.0,2786.5,474.5,123.75,563.25,1728.75,3401.0,3812.75,10171.0,798.0,224.25,1765.75,722.25,1076.75,7709.0,521.5
1823.0,806.5,1329.5,14.0,733.0,1234.5,930.0,532.0,646.0,685.5,1176.5,273.5,870.5,793.5,1525.0,13.0,1086.5,403.0,3926.0,1626.0,636.0,1635.5,127.5,2137.0,104.0,642.0,49.0,1617.5,8052.0,86.0,398.0,1174.0,184.0,203.0,5368.0,971.5,578.0,337.0,1614.5,424.5,5488.0,67.0,268.0,140.5,241.0,35226.0,682.0,202.0,2145.5,671.5,1073.0,1883.0,2468.5,771.5,4487.5,635.5,816.5,4361.0,644.0,1596.5,3160.0,2582.5,12932.5,2665.5,259706.0,1601.5,1023.0,1398.5,3940.0,2049.5,1171.5,549.5,1699.5,3238.0,429.0,5010.5,5905.5,984.0,3741.0,12383.0,288.0,15541.5,6086.5,101.0,879.0,2743.0,475.0,143.5,647.5,1559.5,3444.0,3556.5,10047.0,784.0,222.5,1847.5,719.5,1343.5,10868.0,689.0
1842.0,743.25,1329.25,13.5,754.0,1228.25,923.0,536.5,664.5,683.75,1183.75,260.25,866.75,791.75,1483.0,16.0,1066.75,409.0,3948.5,1574.5,657.0,1624.25,129.75,2094.5,100.0,640.0,45.5,1997.75,8987.5,81.0,364.0,1235.5,196.5,213.0,4538.5,968.75,587.0,359.5,1402.25,448.75,4997.5,64.5,241.0,137.75,235.0,36758.0,693.5,197.0,2184.25,672.75,1082.5,1975.5,2641.25,857.75,5926.25,771.25,818.75,4317.0,608.5,1575.25,3132.5,2676.75,14541.25,2590.25,258982.0,1559.75,1001.5,1295.75,3714.0,2057.75,1149.25,667.75,1700.25,3339.5,421.5,5281.25,6008.25,954.0,4065.5,12417.5,289.5,18996.75,6099.75,102.5,859.0,2699.5,475.5,163.25,731.75,1390.25,3487.0,3300.25,9923.0,770.0,220.75,1929.25,716.75,1610.25,14027.0,856.5
1861.0,680.0,1329.0,13.0,775.0,1222.0,916.0,541.0,683.0,682.0,1191.0,247.0,863.0,790.0,1441.0,19.0,1047.0,415.0,3971.0,1523.0,678.0,1613.0,132.0,2052.0,96.0,638.0,42.0,2378.0,9923.0,76.0,330.0,1297.0,209.0,223.0,3709.0,966.0,596.0,382.0,1190.0,473.0,4507.0,62.0,214.0,135.0,229.0,38290.0,705.0,192.0,2223.0,674.0,1092.0,2068.0,2814.0,944.0,7365.0,907.0,821.0,4273.0,573.0,1554.0,3105.0,2771.0,16150.0,2515.0,258258.0,1518.0,980.0,1193.0,3488.0,2066.0,1127.0,786.0,1701.0,3441.0,414.0,5552.0,6111.0,924.0,4390.0,12452.0,291.0,22452.0,6113.0,104.0,839.0,2656.0,476.0,183.0,816.0,1221.0,3530.0,3044.0,9799.0,756.0,219.0,2011.0,714.0,1877.0,17186.0,1024.0
1808.0,681.5,1315.75,14.0,787.5,1266.75,920.0,546.0,675.25,734.25,1184.25,257.5,850.25,783.75,1469.75,18.75,1117.0,403.0,3956.0,1695.25,641.5,1601.0,131.25,2042.0,98.75,624.75,43.0,2102.25,12007.25,72.25,355.75,1254.0,245.0,212.0,3608.75,976.5,741.5,355.5,1351.25,431.25,4421.0,64.25,216.5,132.5,226.25,35946.25,693.0,193.25,2172.0,695.75,1088.75,2006.0,2778.75,896.25,6795.0,875.25,808.5,4405.5,588.75,1581.0,2870.5,2628.25,14502.0,2544.0,257236.0,1531.5,975.5,1177.5,3466.5,2039.25,1199.25,683.25,1696.25,3446.0,479.25,5858.75,6008.0,933.5,4877.75,12521.0,280.0,20020.0,6028.5,105.75,836.25,2559.25,475.75,184.75,814.75,1291.25,3648.25,2974.5,11112.75,762.75,232.75,1912.5,766.75,1642.75,14492.5,856.75
1755.0,683.0,1302.5,15.0,800.0,1311.5,924.0,551.0,667.5,786.5,1177.5,268.0,837.5,777.5,1498.5,18.5,1187.0,391.0,3941.0,1867.5,605.0,1589.0,130.5,2032.0,101.5,611.5,44.0,1826.5,14091.5,68.5,381.5,1211.0,281.0,201.0,3508.5,987.0,887.0,329.0,1512.5,389.5,4335.0,66.5,219.0,130.0,223.5,33602.5,681.0,194.5,2121.0,717.5,1085.5,1944.0,2743.5,848.5,6225.0,843.5,796.0,4538.0,604.5,1608.0,2636.0,2485.5,12854.0,2573.0,256214.0,1545.0,971.0,1162.0,3445.0,2012.5,1271.5,580.5,1691.5,3451.0,544.5,6165.5,5905.0,943.0,5365.5,12590.0,269.0,17588.0,5944.0,107.5,833.5,2462.5,475.5,186.5,813.5,1361.5,3766.5,2905.0,12426.5,769.5,246.5,1814.0,819.5,1408.5,11799.0,689.5
1702.0,684.5,1289.25,16.0,812.5,1356.25,928.0,556.0,659.75,838.75,1170.75,278.5,824.75,771.25,1527.25,18.25,1257.0,379.0,3926.0,2039.75,568.5,1577.0,129.75,2022.0,104.25,598.25,45.0,1550.75,16175.75,64.75,407.25,1168.0,317.0,190.0,3408.25,997.5,1032.5,302.5,1673.75,347.75,4249.0,68.75,221.5,127.5,220.75,31258.75,669.0,195.75,2070.0,739.25,1082.25,1882.0,2708.25,800.75,5655.0,811.75,783.5,4670.5,620.25,1635.0,2401.5,2342.75,11206.0,2602.0,255192.0,1558.5,966.5,1146.5,3423.5,1985.75,1343.75,477.75,1686.75,3456.0,609.75,6472.25,5802.0,952.5,5853.25,12659.0,258.0,15156.0,5859.5,109.25,830.75,2365.75,475.25,188.25,812.25,1431.75,3884.75,2835.5,13740.25,776.25,260.25,1715.5,872.25,1174.25,9105.5,522.25
1649.0,686.0,1276.0,17.0,825.0,1401.0,932.0,561.0,652.0,891.0,1164.0,289.0,812.0,765.0,1556.0,18.0,1327.0,367.0,3911.0,2212.0,532.0,1565.0,129.0,2012.0,107.0,585.0,46.0,1275.0,18260.0,61.0,433.0,1125.0,353.0,179.0,3308.0,1008.0,1178.0,276.0,1835.0,306.0,4163.0,71.0,224.0,125.0,218.0,28915.0,657.0,197.0,2019.0,761.0,1079.0,1820.0,2673.0,753.0,5085.0,780.0,771.0,4803.0,636.0,1662.0,2167.0,2200.0,9558.0,2631.0,254170.0,1572.0,962.0,1131.0,3402.0,1959.0,1416.0,375.0,1682.0,3461.0,675.0,6779.0,5699.0,962.0,6341.0,12728.0,247.0,12724.0,5775.0,111.0,828.0,2269.0,475.0,190.0,811.0,1502.0,4003.0,2766.0,15054.0,783.0,274.0,1617.0,925.0,940.0,6412.0,355.0
1638.25,671.5,1221.25,14.75,804.5,1360.5,891.0,542.5,632.75,821.0,1151.25,273.5,795.75,770.75,1493.0,19.0,1244.0,347.5,3922.0,2010.0,507.25,1567.25,128.0,2043.75,99.25,581.0,49.0,1177.0,17078.5,62.25,423.5,1046.25,315.5,189.75,3282.75,954.5,1019.25,261.0,1826.0,294.5,3782.5,66.5,226.0,121.25,212.75,25522.75,634.5,206.5,2004.0,732.5,1058.5,1744.0,2476.75,697.0,4456.0,718.25,793.5,4574.25,586.25,1646.5,2217.5,2174.75,8713.5,2639.25,255314.25,1581.75,999.5,1113.25,3300.5,1966.0,1388.5,364.75,1685.75,3427.75,606.0,7679.0,5673.5,967.0,5386.25,12225.25,237.5,11735.0,5469.0,113.75,847.0,2331.0,485.5,182.5,723.5,1445.75,3892.5,2686.5,13652.25,789.75,267.75,1575.0,868.25,860.0,5646.0,329.25
1627.5,657.0,1166.5,12.5,784.0,1320.0,850.0,524.0,613.5,751.0,1138.5,258.0,779.5,776.5,1430.0,20.0,1161.0,328.0,3933.0,1808.0,482.5,1569.5,127.0,2075.5,91.5,577.0,52.0,1079.0,15897.0,63.5,414.0,967.5,278.0,200.5,3257.5,901.0,860.5,246.0,1817.0,283.0,3402.0,62.0,228.0,117.5,207.5,22130.5,612.0,216.0,1989.0,704.0,1038.0,1668.0,2280.5,641.0,3827.0,656.5,816.0,4345.5,536.5,1631.0,2268.0,2149.5,7869.0,2647.5,256458.5,1591.5,1037.0,1095.5,3199.0,1973.0,1361.0,354.5,1689.5,3394.5,537.0,8579.0,5648.0,972.0,4431.5,11722.5,228.0,10746.0,5163.0,116.5,866.0,2393.0,496.0,175.0,636.0,1389.5,3782.0,2607.0,12250.5,796.5,261.5,1533.0,811.5,780.0,4880.0,303.5
1616.75,642.5,1111.75,10.25,763.5,1279.5,809.0,505.5,594.25,681.0,1125.75,242.5,763.25,782.25,1367.0,21.0,1078.0,308.5,3944.0,1606.0,457.75,1571.75,126.0,2107.25,83.75,573.0,55.0,981.0,14715.5,64.75,404.5,888.75,240.5,211.25,3232.25,847.5,701.75,231.0,1808.0,271.5,3021.5,57.5,230.0,113.75,202.25,18738.25,589.5,225.5,1974.0,675.5,1017.5,1592.0,2084.25,585.0,3198.0,594.75,838.5,4116.75,486.75,1615.5,2318.5,2124.25,7024.5,2655.75,257602.75,1601.25,1074.5,1077.75,3097.5,1980.0,1333.5,344.25,1693.25,3361.25,468.0,9479.0,5622.5,977.0,3476.75,11219.75,218.5,9757.0,4857.0,119.25,885.0,2455.0,506.5,167.5,548.5,1333.25,3671.5,2527.5,10848.75,803.25,255.25,1491.0,754.75,700.0,4114.0,277.75
1606.0,628.0,1057.0,8.0,743.0,1239.0,768.0,487.0,575.0,611.0,1113.0,227.0,747.0,788.0,1304.0,22.0,995.0,289.0,3955.0,1404.0,433.0,1574.0,125.0,2139.0,76.0,569.0,58.0,883.0,13534.0,66.0,395.0,810.0,203.0,222.0,3207.0,794.0,543.0,216.0,1799.0,260.0,2641.0,53.0,232.0,110.0,197.0,15346.0,567.0,235.0,1959.0,647.0,997.0,1516.0,1888.0,529.0,2569.0,533.0,861.0,3888.0,437.0,1600.0,2369.0,2099.0,6180.0,2664.0,258747.0,1611.0,1112.0,1060.0,2996.0,1987.0,1306.0,334.0,1697.0,3328.0,399.0,10379.0,5597.0,982.0,2522.0,10717.0,209.0,8768.0,4551.0,122.0,904.0,2517.0,517.0,160.0,461.0,1277.0,3561.0,2448.0,9447.0,810.0,249.0,1449.0,698.0,620.0,3348.0,252.0
