,"""Weird_Al""_Yankovic_en.wikipedia.org_desktop_all-agents",100_metres_en.wikipedia.org_desktop_all-agents,10_Gigabit_Ethernet_en.wikipedia.org_desktop_all-agents,1551_en.wikipedia.org_desktop_all-agents,1896_Summer_Olympics_en.wikipedia.org_desktop_all-agents,1918_flu_pandemic_en.wikipedia.org_desktop_all-agents,1936_Summer_Olympics_en.wikipedia.org_desktop_all-agents,1976_Summer_Olympics_en.wikipedia.org_desktop_all-agents,1980_Summer_Olympics_en.wikipedia.org_desktop_all-agents,1984_Summer_Olympics_en.wikipedia.org_desktop_all-agents,1989_(Taylor_Swift_album)_en.wikipedia.org_desktop_all-agents,1999_(Prince_album)_en.wikipedia.org_desktop_all-agents,2000_Summer_Olympics_en.wikipedia.org_desktop_all-agents,2002_FIFA_World_Cup_en.wikipedia.org_desktop_all-agents,2003_invasion_of_Iraq_en.wikipedia.org_desktop_all-agents,2007_tuberculosis_scare_en.wikipedia.org_desktop_all-agents,2008_Summer_Olympics_en.wikipedia.org_desktop_all-agents,2008_Summer_Olympics_medal_table_en.wikipedia.org_desktop_all-agents,2012_Benghazi_attack_en.wikipedia.org_desktop_all-agents,2012_Summer_Olympics_en.wikipedia.org_desktop_all-agents,2012_Summer_Olympics_medal_table_en.wikipedia.org_desktop_all-agents,2014_FIFA_World_Cup_en.wikipedia.org_desktop_all-agents,2015_NCAA_Men's_Division_I_Basketball_Tournament_en.wikipedia.org_desktop_all-agents,2015_in_film_en.wikipedia.org_desktop_all-agents,2016_Asia_Cup_en.wikipedia.org_desktop_all-agents,2016_Democratic_National_Convention_en.wikipedia.org_desktop_all-agents,2016_European_Men's_Handball_Championship_en.wikipedia.org_desktop_all-agents,2016_FIFA_Club_World_Cup_en.wikipedia.org_desktop_all-agents,2016_FIFA_Futsal_World_Cup_en.wikipedia.org_desktop_all-agents,2016_Giro_d'Italia_en.wikipedia.org_desktop_all-agents,2016_ICC_World_Twenty20_en.wikipedia.org_desktop_all-agents,2016_IIHF_World_Championship_en.wikipedia.org_desktop_all-agents,2016_Indian_Premier_League_en.wikipedia.org_desktop_all-agents,2016_NBA_All-Star_Game_en.wikipedia.org_desktop_all-agents,2016_NFL_Draft_en.wikipedia.org_desktop_all-agents,2016_NHL_Entry_Draft_en.wikipedia.org_desktop_all-agents,2016_Republican_National_Convention_en.wikipedia.org_desktop_all-agents,2016_Summer_Olympics_closing_ceremony_en.wikipedia.org_desktop_all-agents,2016_Summer_Olympics_medal_table_en.wikipedia.org_desktop_all-agents,2016_Summer_Olympics_opening_ceremony_en.wikipedia.org_desktop_all-agents,2016_Summer_Paralympics_en.wikipedia.org_desktop_all-agents,2016_Thomas_&_Uber_Cup_en.wikipedia.org_desktop_all-agents,2016_Tour_de_France_en.wikipedia.org_desktop_all-agents,2016_UEFA_Europa_League_Final_en.wikipedia.org_desktop_all-agents,2016_United_States_men's_Olympic_basketball_team_en.wikipedia.org_desktop_all-agents,2016_World_Cup_of_Hockey_en.wikipedia.org_desktop_all-agents,2017_FIFA_Confederations_Cup_en.wikipedia.org_desktop_all-agents,2017_NBA_All-Star_Game_en.wikipedia.org_desktop_all-agents,2018_FIFA_World_Cup_qualification_en.wikipedia.org_desktop_all-agents,2018_FIFA_World_Cup_qualification_(CONMEBOL)_en.wikipedia.org_desktop_all-agents,2018_FIFA_World_Cup_qualification_(UEFA)_en.wikipedia.org_desktop_all-agents,2018_Winter_Olympics_en.wikipedia.org_desktop_all-agents,2020_Summer_Olympics_en.wikipedia.org_desktop_all-agents,2022_Winter_Olympics_en.wikipedia.org_desktop_all-agents,2024_Summer_Olympics_en.wikipedia.org_desktop_all-agents,2028_Summer_Olympics_en.wikipedia.org_desktop_all-agents,3_Doors_Down_en.wikipedia.org_desktop_all-agents,4K_resolution_en.wikipedia.org_desktop_all-agents,58th_Annual_Grammy_Awards_en.wikipedia.org_desktop_all-agents,88th_Academy_Awards_en.wikipedia.org_desktop_all-agents,A.C._Milan_en.wikipedia.org_desktop_all-agents,A.J._Styles_en.wikipedia.org_desktop_all-agents,AC/DC_en.wikipedia.org_desktop_all-agents,AK-47_en.wikipedia.org_desktop_all-agents,AMGTV_en.wikipedia.org_desktop_all-agents,AR-15_en.wikipedia.org_desktop_all-agents,A_Monster_Calls_(film)_en.wikipedia.org_desktop_all-agents,A_Series_of_Unfortunate_Events_en.wikipedia.org_desktop_all-agents,A_Song_of_Ice_and_Fire_en.wikipedia.org_desktop_all-agents,Aamir_Khan_en.wikipedia.org_desktop_all-agents,Aaron_Lewis_en.wikipedia.org_desktop_all-agents,Aberfan_disaster_en.wikipedia.org_desktop_all-agents,Academy_Award_for_Best_Actor_en.wikipedia.org_desktop_all-agents,Academy_Award_for_Best_Picture_en.wikipedia.org_desktop_all-agents,Adam_Johnson_(footballer)_en.wikipedia.org_desktop_all-agents,Adam_Levine_en.wikipedia.org_desktop_all-agents,Adele_en.wikipedia.org_desktop_all-agents,Adewale_Akinnuoye-Agbaje_en.wikipedia.org_desktop_all-agents,Adobe_Photoshop_en.wikipedia.org_desktop_all-agents,Adolf_Hitler_en.wikipedia.org_desktop_all-agents,Agent_Carter_(season_2)_en.wikipedia.org_desktop_all-agents,Agents_of_S.H.I.E.L.D._en.wikipedia.org_desktop_all-agents,Agile_software_development_en.wikipedia.org_desktop_all-agents,Ahrar_ash-Sham_en.wikipedia.org_desktop_all-agents,Airlift_(film)_en.wikipedia.org_desktop_all-agents,Akshay_Kumar_en.wikipedia.org_desktop_all-agents,Aladdin_Sane_en.wikipedia.org_desktop_all-agents,Alan_Colmes_en.wikipedia.org_desktop_all-agents,Alan_Thicke_en.wikipedia.org_desktop_all-agents,Alan_Tudyk_en.wikipedia.org_desktop_all-agents,Alaska_en.wikipedia.org_desktop_all-agents,"Albert,_Prince_Consort_en.wikipedia.org_desktop_all-agents",Albert_Einstein_en.wikipedia.org_desktop_all-agents,Albus_Dumbledore_en.wikipedia.org_desktop_all-agents,Alex_(parrot)_en.wikipedia.org_desktop_all-agents,Alex_Jones_(radio_host)_en.wikipedia.org_desktop_all-agents,Alexander_I_of_Russia_en.wikipedia.org_desktop_all-agents,Alexandre_Pato_en.wikipedia.org_desktop_all-agents,Alexis_Arquette_en.wikipedia.org_desktop_all-agents,Alexis_Ohanian_en.wikipedia.org_desktop_all-agents
454,1503.0,656.0,1315.0,9.0,606.0,1405.0,875.0,386.0,510,528.0,1110.0,246.0,663,826.0,2373.0,15.0,890.0,308.0,20257.0,1409,516.0,1713.0,110.0,2019,97.0,1288.0,50.0,1007.0,5728.0,63.0,399,531.0,180.0,208.0,3783.0,703.0,777.0,174.0,1190.0,233.0,1960.0,72.0,202,163.0,278.0,8147.0,672.0,209.0,2550.0,759.0,1391.0,1819.0,1862.0,528.0,1397.0,325.0,844.0,4180.0,520.0,1520.0,1961.0,1987.0,4292.0,2408.0,266786,1665.0,1253.0,1035.0,3183.0,1906.0,898.0,633.0,1712.0,3824.0,465.0,3603.0,5887.0,908.0,2677.0,11458.0,208.0,8046.0,5947,127.0,778.0,2760.0,490.0,291.0,516.0,1084.0,3677.0,3822.0,10673.0,719.0,206.0,2521.0,730.0,830.0,2647.0,332.0
455,1475.0,680.0,1543.0,19.0,658.0,1457.0,972.0,453.0,579,521.0,1148.0,245.0,703,869.0,1923.0,8.0,893.0,287.0,12237.0,1366,477.0,1742.0,163.0,2005,114.0,961.0,68.0,1116.0,8173.0,80.0,383,638.0,223.0,247.0,3152.0,766.0,622.0,193.0,1313.0,272.0,1685.0,81.0,207,188.0,235.0,10895.0,642.0,188.0,2647.0,803.0,1355.0,1688.0,1852.0,523.0,1352.0,342.0,859.0,4007.0,510.0,1549.0,2129.0,3228.0,4229.0,2523.0,266604,1506.0,1009.0,1076.0,3114.0,1858.0,940.0,337.0,1768.0,6220.0,579.0,4694.0,6019.0,870.0,2720.0,12469.0,300.0,15048.0,6354,128.0,837.0,2662.0,527.0,342.0,744.0,931.0,3606.0,2903.0,10896.0,787.0,244.0,1747.0,700.0,620.0,1775.0,295.0
456,1489.0,612.0,1776.0,20.0,548.0,1393.0,947.0,438.0,569,563.0,1181.0,262.0,700,769.0,2468.0,19.0,919.0,362.0,8486.0,1346,546.0,1662.0,152.0,2032,102.0,819.0,57.0,1012.0,7593.0,88.0,348,451.0,169.0,255.0,2727.0,755.0,581.0,241.0,1886.0,309.0,1528.0,54.0,233,229.0,265.0,5532.0,627.0,192.0,2739.0,796.0,1438.0,1505.0,1508.0,558.0,1927.0,370.0,824.0,4030.0,511.0,1425.0,2314.0,2344.0,4779.0,2763.0,263604,1537.0,969.0,977.0,4183.0,1911.0,894.0,320.0,1637.0,3154.0,463.0,3329.0,5340.0,891.0,2702.0,13166.0,276.0,9901.0,6144,157.0,839.0,2551.0,535.0,216.0,574.0,940.0,3673.0,2371.0,10701.0,905.0,238.0,1660.0,676.0,1057.0,1621.0,499.0
457,1481.0,584.0,1276.0,32.0,512.0,1189.0,796.0,374.0,543,548.0,1206.0,261.0,578,726.0,1508.0,12.0,789.0,268.0,6698.0,1381,522.0,1623.0,133.0,2320,102.0,841.0,49.0,790.0,3845.0,61.0,397,925.0,218.0,211.0,2580.0,761.0,473.0,173.0,1550.0,246.0,1379.0,48.0,219,197.0,199.0,13375.0,623.0,254.0,2644.0,756.0,1646.0,1319.0,1438.0,551.0,1545.0,381.0,725.0,3546.0,489.0,1489.0,2093.0,1875.0,4449.0,2844.0,270817,1400.0,1311.0,891.0,3115.0,1758.0,781.0,300.0,1501.0,2965.0,1168.0,3007.0,4929.0,883.0,2254.0,13292.0,288.0,6647.0,4508,155.0,839.0,2281.0,480.0,216.0,444.0,936.0,3276.0,2040.0,8460.0,795.0,229.0,1430.0,711.0,772.0,1388.0,220.0
458,1218.0,399.0,363.0,29.0,412.0,810.0,800.0,328.0,457,383.0,1094.0,190.0,488,611.0,1088.0,11.0,595.0,236.0,5564.0,1129,441.0,1752.0,78.0,2478,97.0,685.0,60.0,651.0,9152.0,99.0,424,310.0,182.0,227.0,1508.0,763.0,555.0,174.0,1809.0,258.0,1200.0,51.0,192,117.0,155.0,3167.0,518.0,121.0,2624.0,783.0,1522.0,811.0,1042.0,383.0,994.0,272.0,697.0,2719.0,471.0,1448.0,1808.0,1876.0,3982.0,2291.0,299224,2071.0,1021.0,786.0,2522.0,1840.0,521.0,373.0,1339.0,2852.0,769.0,2529.0,4233.0,776.0,1783.0,10450.0,242.0,6109.0,2045,174.0,968.0,2203.0,407.0,118.0,348.0,949.0,2409.0,2148.0,6687.0,816.0,170.0,1200.0,590.0,574.0,1130.0,155.0
459,1183.0,442.0,432.0,21.0,403.0,953.0,642.0,377.0,535,426.0,1040.0,228.0,386,615.0,1225.0,7.0,681.0,252.0,5969.0,1166,467.0,1454.0,108.0,2515,92.0,652.0,66.0,617.0,6451.0,74.0,407,276.0,201.0,200.0,2716.0,724.0,444.0,142.0,1138.0,253.0,1208.0,40.0,180,109.0,169.0,2086.0,562.0,117.0,3064.0,1011.0,1985.0,922.0,1207.0,383.0,1090.0,282.0,633.0,2929.0,519.0,1513.0,3074.0,1783.0,3596.0,2327.0,311964,1250.0,988.0,888.0,3164.0,1711.0,532.0,293.0,1280.0,2764.0,455.0,2529.0,4659.0,831.0,2020.0,9125.0,254.0,6379.0,2360,122.0,919.0,2173.0,646.0,108.0,396.0,1244.0,2704.0,3961.0,6984.0,788.0,214.0,1654.0,646.0,763.0,1185.0,168.0
460,1575.0,556.0,1209.0,11.0,539.0,1321.0,767.0,389.0,503,489.0,1209.0,229.0,712,782.0,1492.0,13.0,845.0,307.0,7940.0,1397,538.0,1655.0,106.0,2231,131.0,767.0,49.0,755.0,2519.0,71.0,502,230.0,227.0,220.0,3558.0,982.0,600.0,168.0,1148.0,277.0,2198.0,53.0,241,110.0,194.0,2149.0,620.0,183.0,5461.0,2076.0,3803.0,1194.0,1490.0,443.0,1381.0,480.0,693.0,3989.0,468.0,1505.0,3424.0,1928.0,3994.0,2740.0,277524,1497.0,1309.0,963.0,3348.0,1945.0,710.0,482.0,1820.0,3113.0,442.0,2697.0,5314.0,992.0,2648.0,11952.0,309.0,7288.0,5560,158.0,809.0,2257.0,500.0,123.0,450.0,1173.0,3592.0,3871.0,10403.0,902.0,277.0,1878.0,758.0,652.0,1236.0,245.0
461,1606.0,618.0,1452.0,24.0,618.0,1332.0,926.0,438.0,596,514.0,1463.0,265.0,673,798.0,1617.0,26.0,839.0,327.0,7224.0,1218,534.0,1857.0,168.0,2029,112.0,820.0,51.0,842.0,1670.0,77.0,466,224.0,237.0,193.0,3120.0,970.0,535.0,140.0,1254.0,238.0,2482.0,44.0,256,132.0,197.0,1675.0,680.0,224.0,6163.0,2350.0,4344.0,1264.0,1426.0,403.0,1335.0,638.0,741.0,4309.0,533.0,1575.0,2587.0,1862.0,4137.0,2594.0,273299,1541.0,1257.0,2110.666666666667,3343.0,2049.0,609.0,508.0,1513.0,3424.0,728.0,4840.0,5778.0,939.0,2683.0,12264.0,313.0,7848.0,5936,118.0,725.0,2287.0,492.0,157.0,959.0,1061.0,3633.0,2844.0,10891.0,870.0,548.0,5070.0,916.0,605.0,1202.0,350.0
462,1611.0,496.0,1249.0,21.0,506.0,1294.0,778.0,415.0,541,502.0,1353.0,292.0,631,893.0,1581.0,18.0,803.0,294.0,6569.0,1141,549.0,1845.0,123.0,1946,127.0,915.0,75.0,785.0,1303.0,65.0,412,201.0,205.0,250.0,2930.0,913.0,623.0,161.0,1212.0,257.0,1841.0,53.0,175,91.0,214.0,1306.0,690.0,187.0,7123.0,2828.0,4868.0,1298.0,1338.0,438.0,1158.0,342.0,800.0,4284.0,582.0,1410.0,2739.0,2711.0,5238.0,2518.0,265566,1371.0,1185.0,3258.3333333333335,3177.0,1978.0,593.0,1159.0,1480.0,3134.0,572.0,4049.0,5440.0,777.0,2706.0,12816.0,263.0,15568.0,5924,152.0,667.0,2256.0,463.0,214.0,501.0,978.0,3864.0,2228.0,10859.0,801.0,301.0,2414.0,822.0,554.0,1125.0,288.0
463,1499.0,1080.0,1253.0,12.0,573.0,1324.0,878.0,355.0,526,791.0,1309.0,290.0,974,1922.0,1471.0,22.0,1207.0,384.0,5563.0,1135,502.0,2168.0,161.0,1879,124.0,705.0,73.0,695.0,980.0,77.0,343,175.0,216.0,187.0,2334.0,939.0,573.0,165.0,1043.0,220.0,1083.0,51.0,208,99.0,296.0,1038.0,849.0,152.0,20677.0,7138.0,14286.0,1215.0,1449.0,467.0,1195.0,334.0,751.0,4084.0,555.0,1536.0,2201.0,2351.0,4257.0,2652.0,264434,1917.0,1225.0,4406.0,3034.0,1818.0,634.0,656.0,1451.0,3046.0,493.0,3265.0,5270.0,814.0,2627.0,11496.0,186.0,9435.0,5664,117.0,741.0,4098.0,515.0,231.0,684.0,1033.0,3587.0,1917.0,9831.0,809.0,242.0,1881.0,871.0,521.0,1082.0,274.0
464,1437.0,547.0,1059.0,6.0,495.0,1125.0,676.0,385.0,532,509.0,1202.0,255.0,701,1311.0,1404.0,29.0,712.0,321.0,5259.0,1251,462.0,2440.0,145.0,1960,125.0,677.0,53.0,680.0,803.0,46.0,351,163.0,212.0,185.0,2100.0,878.0,543.0,129.0,1064.0,220.0,1092.0,45.0,185,152.0,210.0,856.0,994.0,179.0,27752.0,6262.0,20206.0,1191.0,1255.0,374.0,1445.0,314.0,683.0,3765.0,552.0,1422.0,1972.0,1737.0,4304.0,2437.0,270338,1537.0,1587.0,2246.0,2953.0,1727.0,575.0,1042.0,1339.0,2829.0,353.0,2851.0,5523.0,931.0,2205.0,13722.0,204.0,7293.0,4577,154.0,757.0,3843.0,489.0,248.0,621.0,1041.0,3369.0,1844.0,8593.0,725.0,272.0,1863.0,719.0,565.0,926.0,228.0
465,1100.0,397.0,378.0,19.0,323.0,788.0,605.0,302.0,449,443.0,1191.0,231.0,464,958.0,1023.0,8.0,634.0,236.0,7670.0,814,463.0,2079.0,94.0,2025,100.0,520.0,76.0,678.0,713.0,52.0,343,138.0,172.0,174.0,1451.0,946.0,621.0,112.0,936.0,165.0,755.0,58.0,144,94.0,155.0,646.0,898.0,133.0,20720.0,5386.0,19438.0,892.0,1067.0,327.0,1045.0,232.0,595.0,3166.0,491.0,1449.0,2015.0,1666.0,3361.0,2152.0,291823,1279.0,1194.0,1387.0,2377.0,1850.0,515.0,1027.0,1377.0,2937.0,297.0,2556.0,4611.0,1700.0,1835.0,22754.0,210.0,6583.0,1953,129.0,800.0,2629.0,484.0,191.0,723.0,934.0,2467.0,1637.0,6180.0,700.0,418.0,1661.0,561.0,472.0,921.0,175.0
466,1171.0,404.0,473.0,13.0,343.0,885.0,854.0,300.0,460,432.0,1206.0,285.0,531,914.0,1204.0,13.0,666.0,191.0,10367.0,914,443.0,2159.0,101.0,2304,118.0,673.0,64.0,657.0,547.0,55.0,301,137.0,158.0,166.0,2978.0,709.0,688.0,154.0,968.0,178.0,729.0,39.0,198,90.0,174.0,570.0,1021.0,133.0,23832.0,4507.0,21871.0,1020.0,1096.0,322.0,1049.0,278.0,611.0,3464.0,504.0,1539.0,1813.0,2083.0,3510.0,2160.0,303104,1239.0,1314.0,1460.0,2720.0,1779.0,397.0,5455.0,1384.0,3277.0,244.0,3263.0,4543.0,1842.0,1876.0,11918.0,252.0,6973.0,2451,124.0,798.0,2614.0,459.0,162.0,777.0,1073.0,2726.0,4461.0,6902.0,705.0,460.0,1972.0,670.0,382.0,1096.0,179.0
467,1751.0,611.0,1212.0,9.0,414.0,1143.0,877.0,373.0,532,502.0,1199.0,249.0,605,1092.0,1535.0,17.0,956.0,186.0,24195.0,963,428.0,2452.0,122.0,2294,142.0,1109.0,54.0,748.0,619.0,65.0,331,137.0,208.0,171.0,3940.0,821.0,903.0,149.0,1058.0,179.0,950.0,46.0,355,104.0,216.0,728.0,1091.0,167.0,25197.0,5890.0,24903.0,1238.0,1241.0,378.0,1166.0,240.0,627.0,3949.0,634.0,1512.0,1827.0,4864.0,4231.0,2564.0,276194,1324.0,1434.0,1513.0,3165.0,2254.0,504.0,5066.0,1600.0,2991.0,431.0,2895.0,4723.0,1589.0,2530.0,12651.0,215.0,6604.0,5002,116.0,769.0,3056.0,527.0,278.0,799.0,1036.0,3371.0,4273.0,9452.0,750.0,457.0,3481.0,714.0,487.0,1063.0,274.0
468,1464.0,549.0,1312.0,15.0,502.0,1782.0,854.0,441.0,527,640.0,1199.0,244.0,566,1465.0,1558.0,15.0,916.0,236.0,17031.0,1313,727.0,2800.0,144.0,2220,150.0,924.0,49.0,809.0,705.0,58.0,339,194.0,185.0,229.0,3949.0,1137.0,806.0,116.0,1192.0,152.0,880.0,44.0,269,103.0,186.0,1075.0,1313.0,176.0,32248.0,11526.0,25925.0,1571.0,1673.0,651.0,3239.0,539.0,654.0,4012.0,525.0,1434.0,1957.0,2253.0,4091.0,2516.0,273865,1440.0,1336.0,1439.0,3373.0,2260.0,611.0,2305.0,1489.0,2819.0,562.0,4081.0,5238.0,1403.0,2786.0,13209.0,231.0,7135.0,5057,113.0,770.0,2515.0,439.0,236.0,630.0,977.0,3492.0,2849.0,10231.0,800.0,508.0,5172.0,717.0,485.0,953.0,228.0
469,1852.0,541.0,1276.0,18.0,595.0,1523.0,750.0,400.0,462,567.0,1268.0,287.0,578,1247.0,1675.0,21.0,927.0,263.0,15851.0,1469,664.0,2839.0,187.0,1939,173.0,904.0,77.0,809.0,527.0,87.0,470,167.0,227.0,250.0,2482.0,1501.0,816.0,144.0,1270.0,181.0,1136.0,58.0,381,110.0,186.0,737.0,1439.0,171.0,26350.0,7882.0,16326.0,1318.0,1623.0,636.0,3243.0,515.0,674.0,4030.0,525.0,1500.0,2051.0,3515.0,3980.0,2410.0,273077,1597.0,1746.0,1296.0,3350.0,2245.0,727.0,3918.5,1428.0,2728.0,374.0,3925.0,5020.0,1240.0,3068.0,14553.0,215.0,11737.0,5632,128.0,727.0,2859.0,455.0,171.0,830.0,950.0,4237.0,2229.0,10535.0,794.0,269.0,6160.5,682.0,461.0,1112.0,247.0
470,1561.0,670.0,1303.0,18.0,483.0,1377.0,788.0,432.0,443,468.0,1196.0,314.0,560,1011.0,1744.0,20.0,780.0,176.0,12086.0,1081,462.0,1987.0,138.0,2092,114.0,951.0,55.0,804.0,500.0,52.0,386,227.0,216.0,234.0,2213.0,6707.0,864.0,125.0,1399.0,146.0,1010.0,50.0,224,98.0,182.0,1162.0,844.0,179.0,8135.0,4238.0,4906.0,1240.0,1394.0,445.0,1447.0,359.0,758.0,3890.0,586.0,1356.0,1932.0,2389.0,4114.0,2570.0,264681,2008.0,1965.0,1262.0,2798.0,2040.0,632.0,5532.0,1662.0,2704.0,353.0,3608.0,4834.0,1200.0,2928.0,12922.0,167.0,7191.0,5608,79.0,735.0,2585.0,545.0,267.0,737.0,2957.0,4133.0,2477.0,10723.0,859.0,273.0,7149.0,673.0,420.0,1226.0,246.0
471,1468.0,540.0,1098.0,19.0,406.0,1206.0,760.0,370.0,790,440.0,1240.0,294.0,490,962.0,1444.0,19.0,716.0,187.0,11136.0,992,398.0,1834.0,137.0,2407,121.0,769.0,48.0,775.0,318.0,73.0,357,191.0,181.0,225.0,2733.0,2472.0,651.0,139.0,1195.0,136.0,993.0,50.0,312,101.0,156.0,630.0,762.0,188.0,4933.0,2019.0,2978.0,1060.0,1191.0,398.0,1185.0,257.0,734.0,3772.0,578.0,1428.0,1559.0,2145.0,4197.0,2660.0,270713,1541.0,1701.0,1612.0,2673.0,1966.0,598.0,3976.0,1407.0,2767.0,1833.0,3649.0,4709.0,1164.0,2427.0,12483.0,178.0,5585.0,4711,118.0,787.0,2594.0,455.0,219.0,593.0,2049.0,3261.0,1908.0,12365.0,1363.0,329.0,4065.0,613.0,421.0,1014.0,236.0
472,1237.0,416.0,440.0,16.0,335.0,949.0,582.0,313.0,724,371.0,1259.0,281.0,419,723.0,1183.0,15.0,649.0,188.0,7294.0,909,332.0,1672.0,113.0,2333,151.0,500.0,52.0,781.0,240.0,55.0,353,149.0,178.0,196.0,1387.0,1461.0,477.0,123.0,1410.0,143.0,1012.0,41.0,233,93.0,147.0,506.0,601.0,110.0,3525.0,1315.0,2217.0,796.0,1066.0,317.0,914.0,402.0,676.0,2980.0,556.0,1461.0,1483.0,1988.0,3537.0,2322.0,305613,1486.0,1335.0,1160.0,2170.0,2012.0,389.0,2420.0,1387.0,2881.0,788.0,3647.0,4369.0,1193.0,2072.0,8300.0,164.0,5729.0,2152,107.0,788.0,2213.0,413.0,162.0,442.0,1333.0,2951.0,1658.0,7570.0,1283.0,281.0,3088.0,491.0,439.0,765.0,165.0
473,1334.0,686.0,454.0,15.0,355.0,1151.0,703.0,293.0,461,404.0,1244.0,253.0,464,778.0,1483.0,12.0,794.0,208.0,8159.0,1077,531.0,1722.0,106.0,2389,154.0,652.0,62.0,802.0,404.0,75.0,412,174.0,207.0,245.0,2706.0,1355.0,585.0,232.0,1700.0,181.0,1608.0,38.0,359,103.0,159.0,505.0,669.0,200.0,2854.0,997.0,1647.0,965.0,1269.0,366.0,951.0,238.0,630.0,3080.0,545.0,1550.0,3260.0,1938.0,3364.0,2412.0,320063,1481.0,1541.0,1099.0,2624.0,1883.0,387.0,4239.5,1470.0,2860.0,531.0,3576.0,4681.0,1292.0,2077.0,9443.0,198.0,5888.0,2777,107.0,801.0,2297.0,492.0,154.0,481.0,1269.0,2881.0,2138.0,8493.0,1537.0,256.0,3579.0,578.0,725.0,1039.0,226.0
474,1437.0,719.0,1292.0,20.0,497.0,1546.0,849.0,384.0,454,499.0,1274.0,264.0,626,884.0,2313.0,33.0,981.0,256.0,11598.0,1234,492.0,1818.0,147.0,2161,137.0,830.0,78.0,1116.0,295.0,91.0,365,171.0,197.0,243.0,4221.0,1161.0,729.0,140.0,1833.0,182.0,1736.0,67.0,352,150.0,211.0,451.0,742.0,191.0,2671.0,1074.0,1686.0,1193.0,1487.0,441.0,1295.0,274.0,672.0,4209.0,579.0,1472.0,3797.0,1835.0,4078.0,2645.0,295742,1764.0,1844.0,1216.0,3308.0,1963.0,574.0,6059.0,1673.0,2941.0,510.0,3707.0,10732.0,1260.0,2920.0,15213.0,207.0,5734.0,5798,121.0,778.0,2318.0,494.0,248.0,742.0,1789.0,4007.0,1805.0,12709.0,1328.0,325.0,5372.0,713.0,679.0,942.0,335.0
475,1514.0,591.0,1408.0,16.0,447.0,1521.0,773.0,400.0,458,493.0,1248.0,241.0,574,949.0,2116.0,28.5,745.0,160.0,14255.0,1202,577.0,1812.0,218.0,1964,144.0,968.0,54.0,1178.0,216.0,117.0,342,115.0,244.0,286.0,3318.0,1013.0,709.0,127.0,858.0,208.0,969.0,64.0,697,132.0,190.0,455.0,675.0,246.0,2492.0,857.0,1460.0,1284.0,1426.0,449.0,1252.0,344.0,730.0,4111.0,605.0,1525.0,2602.0,1965.0,4132.0,2869.0,284739,1634.0,1529.0,1190.0,3148.0,2105.0,523.0,6051.666666666667,1605.0,3048.0,516.0,3795.0,5386.0,1088.0,2990.0,18238.0,194.0,5873.0,5555,98.0,707.0,2676.0,429.0,230.0,464.0,1699.0,5082.0,1737.0,11116.0,1062.0,226.0,3576.0,735.0,518.0,930.0,359.0
476,1410.0,580.0,1448.0,14.0,526.0,1546.0,762.0,406.0,474,443.0,1172.0,243.0,568,961.0,2202.0,24.0,740.0,148.0,21291.0,1203,1044.0,1799.0,176.0,1994,111.0,811.0,60.0,1616.0,321.0,83.0,461,134.0,225.0,346.0,2611.0,1222.0,770.0,119.0,720.0,183.0,995.0,71.0,361,171.0,153.0,516.0,746.0,325.0,2429.0,900.0,1398.0,1167.0,1417.0,378.0,1099.0,277.0,764.0,3960.0,550.0,1569.0,2340.0,3378.0,4256.0,2810.0,283494,1612.0,1390.0,1156.0,3056.0,2201.0,882.6666666666667,6044.333333333333,1448.0,2975.0,461.0,3661.0,6040.0,992.0,2806.0,13621.0,228.0,10289.0,5644,120.0,661.0,2677.0,504.0,292.0,484.0,1203.0,5150.0,1521.0,10852.0,1070.0,276.0,3977.0,768.0,537.0,1003.0,273.0
477,1291.0,677.0,1380.0,10.0,478.0,1440.0,676.0,343.0,447,473.0,1174.0,267.0,612,804.0,2248.0,19.0,779.0,225.0,16575.0,1103,741.0,1777.0,234.0,1961,84.0,987.0,53.0,1335.0,240.0,69.0,398,138.0,258.0,299.0,2116.0,2150.0,828.0,131.0,775.0,219.0,728.0,44.0,238,207.0,213.0,494.0,761.0,278.0,2483.0,779.0,1407.0,1077.0,1285.0,371.0,976.0,273.0,728.0,4109.0,506.0,1354.0,2483.0,2178.0,4094.0,2622.0,279740,1758.0,1384.0,1089.0,2813.0,5624.0,1242.3333333333335,6037.0,1551.0,2648.0,406.0,2804.0,4802.0,962.0,2631.0,14393.0,175.0,6658.0,5554,120.0,665.0,2380.0,481.0,265.0,459.0,967.0,4249.0,1435.0,10283.0,982.0,254.0,2997.0,687.0,1213.0,984.0,310.0
