Date,"""Weird_Al""_Yankovic_en.wikipedia.org_desktop_all-agents",100_metres_en.wikipedia.org_desktop_all-agents,10_Gigabit_Ethernet_en.wikipedia.org_desktop_all-agents,1551_en.wikipedia.org_desktop_all-agents,1896_Summer_Olympics_en.wikipedia.org_desktop_all-agents,1918_flu_pandemic_en.wikipedia.org_desktop_all-agents,1936_Summer_Olympics_en.wikipedia.org_desktop_all-agents,1976_Summer_Olympics_en.wikipedia.org_desktop_all-agents,1980_Summer_Olympics_en.wikipedia.org_desktop_all-agents,1984_Summer_Olympics_en.wikipedia.org_desktop_all-agents,1989_(Taylor_Swift_album)_en.wikipedia.org_desktop_all-agents,1999_(Prince_album)_en.wikipedia.org_desktop_all-agents,2000_Summer_Olympics_en.wikipedia.org_desktop_all-agents,2002_FIFA_World_Cup_en.wikipedia.org_desktop_all-agents,2003_invasion_of_Iraq_en.wikipedia.org_desktop_all-agents,2007_tuberculosis_scare_en.wikipedia.org_desktop_all-agents,2008_Summer_Olympics_en.wikipedia.org_desktop_all-agents,2008_Summer_Olympics_medal_table_en.wikipedia.org_desktop_all-agents,2012_Benghazi_attack_en.wikipedia.org_desktop_all-agents,2012_Summer_Olympics_en.wikipedia.org_desktop_all-agents,2012_Summer_Olympics_medal_table_en.wikipedia.org_desktop_all-agents,2014_FIFA_World_Cup_en.wikipedia.org_desktop_all-agents,2015_NCAA_Men's_Division_I_Basketball_Tournament_en.wikipedia.org_desktop_all-agents,2015_in_film_en.wikipedia.org_desktop_all-agents,2016_Asia_Cup_en.wikipedia.org_desktop_all-agents,2016_Democratic_National_Convention_en.wikipedia.org_desktop_all-agents,2016_European_Men's_Handball_Championship_en.wikipedia.org_desktop_all-agents,2016_FIFA_Club_World_Cup_en.wikipedia.org_desktop_all-agents,2016_FIFA_Futsal_World_Cup_en.wikipedia.org_desktop_all-agents,2016_Giro_d'Italia_en.wikipedia.org_desktop_all-agents,2016_ICC_World_Twenty20_en.wikipedia.org_desktop_all-agents,2016_IIHF_World_Championship_en.wikipedia.org_desktop_all-agents,2016_Indian_Premier_League_en.wikipedia.org_desktop_all-agents,2016_NBA_All-Star_Game_en.wikipedia.org_desktop_all-agents,2016_NFL_Draft_en.wikipedia.org_desktop_all-agents,2016_NHL_Entry_Draft_en.wikipedia.org_desktop_all-agents,2016_Republican_National_Convention_en.wikipedia.org_desktop_all-agents,2016_Summer_Olympics_closing_ceremony_en.wikipedia.org_desktop_all-agents,2016_Summer_Olympics_medal_table_en.wikipedia.org_desktop_all-agents,2016_Summer_Olympics_opening_ceremony_en.wikipedia.org_desktop_all-agents,2016_Summer_Paralympics_en.wikipedia.org_desktop_all-agents,2016_Thomas_&_Uber_Cup_en.wikipedia.org_desktop_all-agents,2016_Tour_de_France_en.wikipedia.org_desktop_all-agents,2016_UEFA_Europa_League_Final_en.wikipedia.org_desktop_all-agents,2016_United_States_men's_Olympic_basketball_team_en.wikipedia.org_desktop_all-agents,2016_World_Cup_of_Hockey_en.wikipedia.org_desktop_all-agents,2017_FIFA_Confederations_Cup_en.wikipedia.org_desktop_all-agents,2017_NBA_All-Star_Game_en.wikipedia.org_desktop_all-agents,2018_FIFA_World_Cup_qualification_en.wikipedia.org_desktop_all-agents,2018_FIFA_World_Cup_qualification_(CONMEBOL)_en.wikipedia.org_desktop_all-agents,2018_FIFA_World_Cup_qualification_(UEFA)_en.wikipedia.org_desktop_all-agents,2018_Winter_Olympics_en.wikipedia.org_desktop_all-agents,2020_Summer_Olympics_en.wikipedia.org_desktop_all-agents,2022_Winter_Olympics_en.wikipedia.org_desktop_all-agents,2024_Summer_Olympics_en.wikipedia.org_desktop_all-agents,2028_Summer_Olympics_en.wikipedia.org_desktop_all-agents,3_Doors_Down_en.wikipedia.org_desktop_all-agents,4K_resolution_en.wikipedia.org_desktop_all-agents,58th_Annual_Grammy_Awards_en.wikipedia.org_desktop_all-agents,88th_Academy_Awards_en.wikipedia.org_desktop_all-agents,A.C._Milan_en.wikipedia.org_desktop_all-agents,A.J._Styles_en.wikipedia.org_desktop_all-agents,AC/DC_en.wikipedia.org_desktop_all-agents,AK-47_en.wikipedia.org_desktop_all-agents,AMGTV_en.wikipedia.org_desktop_all-agents,AR-15_en.wikipedia.org_desktop_all-agents,A_Monster_Calls_(film)_en.wikipedia.org_desktop_all-agents,A_Series_of_Unfortunate_Events_en.wikipedia.org_desktop_all-agents,A_Song_of_Ice_and_Fire_en.wikipedia.org_desktop_all-agents,Aamir_Khan_en.wikipedia.org_desktop_all-agents,Aaron_Lewis_en.wikipedia.org_desktop_all-agents,Aberfan_disaster_en.wikipedia.org_desktop_all-agents,Academy_Award_for_Best_Actor_en.wikipedia.org_desktop_all-agents,Academy_Award_for_Best_Picture_en.wikipedia.org_desktop_all-agents,Adam_Johnson_(footballer)_en.wikipedia.org_desktop_all-agents,Adam_Levine_en.wikipedia.org_desktop_all-agents,Adele_en.wikipedia.org_desktop_all-agents,Adewale_Akinnuoye-Agbaje_en.wikipedia.org_desktop_all-agents,Adobe_Photoshop_en.wikipedia.org_desktop_all-agents,Adolf_Hitler_en.wikipedia.org_desktop_all-agents,Agent_Carter_(season_2)_en.wikipedia.org_desktop_all-agents,Agents_of_S.H.I.E.L.D._en.wikipedia.org_desktop_all-agents,Agile_software_development_en.wikipedia.org_desktop_all-agents,Ahrar_ash-Sham_en.wikipedia.org_desktop_all-agents,Airlift_(film)_en.wikipedia.org_desktop_all-agents,Akshay_Kumar_en.wikipedia.org_desktop_all-agents,Aladdin_Sane_en.wikipedia.org_desktop_all-agents,Alan_Colmes_en.wikipedia.org_desktop_all-agents,Alan_Thicke_en.wikipedia.org_desktop_all-agents,Alan_Tudyk_en.wikipedia.org_desktop_all-agents,Alaska_en.wikipedia.org_desktop_all-agents,"Albert,_Prince_Consort_en.wikipedia.org_desktop_all-agents",Albert_Einstein_en.wikipedia.org_desktop_all-agents,Albus_Dumbledore_en.wikipedia.org_desktop_all-agents,Alex_(parrot)_en.wikipedia.org_desktop_all-agents,Alex_Jones_(radio_host)_en.wikipedia.org_desktop_all-agents,Alexander_I_of_Russia_en.wikipedia.org_desktop_all-agents,Alexandre_Pato_en.wikipedia.org_desktop_all-agents,Alexis_Arquette_en.wikipedia.org_desktop_all-agents,Alexis_Ohanian_en.wikipedia.org_desktop_all-agents
2016-04-26,1711,894,1289,13,719,1348,995,548,651,691,3280,12171,810,1219,1894,21,1254,198,2338,2329,618,3172,199,4671,278,2123,94,1017,370,757,1009,2247,7524,536,644,2267,2612,81,16,420,352,197,424,1160,508,627,563,172,1313,432,261,1182,2903,747,2020,546,745,3659,691,2495,2610,6084,6857,2531,38,1674,488,9651,19126,2204,377,477,1764,3711,696,4910,6565,1467,2668,16645,765,7321,6786,194,2362,2618,640,114,471,1134,4672,1300,10288,820,289,2001,794,731,437,257
2016-04-27,1795,1117,1352,15,791,1308,1096,581,703,774,2628,9765,897,1266,1881,26,1318,238,3923,2981,903,3070,203,4627,233,4356,116,1138,343,844,933,2388,7106,548,658,2037,4891,115,18,813,362,201,425,1330,1016,521,594,130,1419,396,298,1483,2664,793,2284,589,754,3626,700,2456,2925,3600,6415,2402,25,1737,421,7815,13861,1982,367,541,1803,3006,745,4034,6510,1450,2463,16532,754,13481,6717,305,2050,2615,655,148,529,1150,3856,1209,11416,888,534,1536,755,607,453,308
2016-04-28,1544,978,1262,17,778,1371,1166,520,706,732,2416,8060,882,1134,1910,26,1369,292,3114,2433,858,2919,227,4651,210,2421,102,2122,255,802,834,2094,6716,479,1210,2131,2879,116,14,605,360,191,387,2486,732,502,568,193,1330,353,269,1116,2024,723,1701,466,743,3606,684,2500,2824,2968,5998,2508,56,2486,439,3073,10655,1996,332,314,1794,3146,961,3844,6566,1310,2472,18113,672,8517,6426,378,1970,2459,624,126,542,1110,3909,1197,10919,746,387,1303,679,600,429,306
2016-04-29,1675,901,1046,18,690,1253,920,460,626,764,2201,6354,768,1156,1716,14,1178,184,2666,2262,650,2718,158,4814,164,2114,119,1069,244,892,794,2805,6342,440,3725,1943,2198,82,15,437,327,170,430,1111,514,441,485,184,1286,374,278,1028,1640,592,1308,422,790,3198,718,2637,2340,3494,6723,2361,35,1688,482,1816,8862,1941,384,324,1786,3453,608,6113,5894,1287,2396,21190,698,6693,5021,271,2014,2362,586,127,456,934,3504,1064,8558,727,320,2034,586,621,380,277
2016-04-30,1454,598,435,15,315,859,586,327,362,367,2154,4965,508,920,1230,13,772,108,1931,1502,407,2082,113,5308,135,1263,108,687,239,656,737,2316,7516,388,2960,2847,1592,40,14,335,267,164,330,452,337,374,462,137,1127,302,252,728,1191,482,1069,350,618,2341,631,2826,1846,2793,4853,2077,38,1202,443,1152,6728,1852,290,135,1426,3086,484,4081,5560,1152,1732,11694,767,6136,2109,210,2164,2225,536,80,477,932,3987,1095,7010,764,170,1125,512,709,355,173
2016-05-01,1646,680,352,27,432,944,607,377,388,455,2185,4205,602,937,1522,19,863,146,2171,1595,438,2242,122,5755,112,1402,135,748,241,1213,577,2605,5639,420,1300,11043,1773,70,16,273,180,309,385,627,325,501,497,103,1185,317,242,779,1320,734,1212,341,680,2366,734,3018,2565,3270,5711,1977,29,1250,471,1260,7461,1886,288,185,1681,3487,4462,3145,5941,1302,1838,11616,878,7077,2527,282,2259,2172,543,66,442,1370,8622,1179,6548,711,258,1209,587,635,398,218
2016-05-02,2091,1018,983,23,661,1464,1086,545,672,646,2165,3983,845,1300,1937,16,1144,184,2765,2062,657,2878,202,4685,152,2237,115,895,306,2126,640,3562,8771,593,1191,5087,2391,91,16,419,265,428,488,775,528,560,710,166,1351,362,386,960,1636,655,1344,388,777,3296,648,2591,2957,9470,5815,2353,31,1688,502,1196,23907,2073,395,210,1956,3168,2451,3113,10224,1429,2505,17256,983,7132,5772,260,2014,2552,621,130,559,1191,4023,1204,10059,783,315,1368,681,919,367,333
2016-05-03,2075,1047,1217,20,763,1253,1095,531,758,709,2458,2970,830,1282,2008,19,1146,203,2732,2205,762,3244,151,4277,283,2201,107,1642,320,2323,666,4456,6789,528,594,2908,2544,83,13,468,356,449,537,1435,422,663,715,162,2104,531,982,1689,1943,972,1668,438,857,3625,682,2297,2905,6825,6090,2770,50,1598,497,1208,20630,2131,408,209,1642,3271,1226,3597,7514,1297,2498,18157,859,8145,6210,287,1705,2385,559,179,514,1105,3994,1079,10428,742,569,1297,695,778,400,276
2016-05-04,2795,978,1168,19,746,1217,1061,591,642,717,2004,2801,813,1291,1968,15,1101,193,6624,2308,673,3198,156,4184,161,6094,78,2188,299,3003,753,3949,6548,512,365,2043,9318,86,13,553,365,538,431,2311,439,635,665,144,1567,402,598,1237,1840,702,1497,380,816,3329,688,2435,3238,4165,5844,3457,35,1552,455,1190,14385,2019,362,250,1670,3525,913,6055,7091,1455,2471,18095,774,14245,6293,295,1732,2211,592,213,466,1153,4257,1075,10164,716,273,1472,627,694,353,310
2016-05-05,2441,891,1154,13,1356,1198,1169,618,655,741,2110,2522,855,1358,1977,16,1125,196,6453,2056,570,3212,144,4482,155,3586,59,2119,407,3755,589,5369,6449,442,346,1846,4666,82,13,435,296,414,455,18948,421,666,761,132,1577,409,455,1049,1451,659,1356,381,815,2977,641,2314,2994,3241,7191,2361,40,1518,453,1147,11645,2112,380,196,1445,2962,634,3998,10242,1172,2535,18170,725,8637,5682,239,1779,2307,597,220,417,1104,3889,1054,9868,779,139620,1510,656,811,385,225
2016-05-06,2075,909,980,17,786,1365,1054,551,552,621,2028,2313,839,1283,1683,21,1148,175,5176,2096,573,2958,146,4867,153,2483,72,1383,494,6711,537,16785,6115,387,312,1841,2786,78,15,370,392,419,509,18595,402,1272,662,131,1342,409,452,941,1430,566,1252,348,774,3025,710,2274,2416,3689,9055,2416,47,1473,469,1065,9642,2028,396,174,1557,3515,636,2622,9009,1103,2192,16757,638,7816,4988,336,1724,2203,559,155,456,1122,3915,994,9850,669,1587,2175,717,635,358,288
2016-05-07,1958,778,373,22,485,959,600,404,400,517,2029,2008,539,1054,1114,20,901,147,3424,1701,467,2477,104,5371,120,2160,88,827,306,4836,514,13011,5671,410,253,1172,1683,47,10,233,217,352,357,3529,453,837,545,117,1146,344,329,823,1234,469,1013,339,899,2436,617,2464,2433,2762,7547,2207,33,1291,440,920,7434,2061,269,131,1463,3396,784,2326,16447,1088,1897,9717,697,7731,2183,240,1841,2149,538,207,365,1135,2631,904,6073,563,779,2848,499,595,338,196
2016-05-08,2029,720,373,17,493,942,756,453,511,694,1900,1733,745,1086,1346,14,990,123,3002,1802,433,2705,209,5248,196,1744,109,854,456,4843,469,13915,5129,472,229,1871,1776,54,8,283,215,333,445,3482,478,1001,652,129,1248,348,341,825,1248,510,1184,398,658,2514,574,2846,2402,2420,15747,2248,42,1530,427,977,8219,2571,300,267,1638,3617,673,2326,7031,1198,1916,10866,873,8627,2414,273,1979,2058,490,82,350,1188,3140,922,6678,642,448,2058,538,623,410,315
2016-05-09,2109,1073,1267,17,1020,1468,1179,587,694,807,1967,1901,799,1238,1982,12,1191,198,4046,2437,710,3169,215,5199,108,2514,69,1004,686,4468,631,15227,6621,513,313,2608,2805,89,22,498,310,581,570,5576,581,1066,818,169,1719,398,393,1115,1634,684,1566,409,932,3657,674,2659,2408,2843,16715,2644,50,1616,586,1196,21079,2168,379,243,1686,4447,653,2735,7212,1314,2307,18614,816,9568,6151,262,1699,2578,516,132,381,1234,5334,1099,11088,866,461,1521,687,649,397,307
2016-05-10,2160,1047,1299,21,757,1342,1030,560,755,733,1982,1883,858,1442,2001,33,1429,221,5540,2642,693,3380,175,4652,135,2394,100,935,998,5112,580,12977,6762,716,302,2237,2163,108,26,528,599,706,536,5145,721,858,821,186,1613,420,451,1057,1694,708,1731,454,901,3712,641,2279,2561,5653,10290,2740,44,1692,589,1319,16622,1849,372,293,1662,3480,699,2970,6454,1223,2568,18581,670,10110,6356,260,1623,2277,614,126,554,1125,4416,1041,10996,737,681,1420,727,683,386,247
2016-05-11,1875,1008,1379,30,855,1317,1148,550,734,741,1807,1735,942,1368,1943,21,1369,189,6126,2315,750,2998,143,4197,131,3160,114,965,997,4318,608,12114,6879,625,255,2173,2721,112,12,549,574,748,588,5130,716,879,827,130,1511,410,432,1098,2158,691,1634,454,935,3585,571,2012,2448,2964,8075,2488,35,1466,537,1401,14303,1953,340,233,1533,2902,714,2880,6592,1144,2515,17771,754,16437,6281,374,1467,2099,558,162,468,1094,5048,1074,10977,829,408,1196,729,913,360,260
2016-05-12,1628,1065,1248,17,865,1380,1596,501,657,668,1723,1527,882,1253,1913,10,1196,212,5567,2227,774,3265,184,4476,139,2147,69,1033,625,4425,589,12404,5986,681,180,1969,2114,112,14,503,533,786,503,4147,765,815,838,155,1493,420,423,1155,2032,670,1879,516,870,3678,572,1993,2191,2849,7456,2378,43,1441,485,1054,11636,2011,368,201,1570,2818,721,2908,6219,1081,2369,16875,827,10122,6001,393,1508,2151,547,146,397,1627,3984,956,11006,700,362,2295,704,717,394,268
2016-05-13,1558,895,1158,22,2759,1282,972,602,663,688,1830,1471,819,1368,1677,17,1226,212,3759,2325,716,3071,146,4695,104,1765,72,841,442,4313,533,11636,5780,631,179,2035,1672,97,13,436,681,807,571,3307,735,750,747,152,2315,383,1272,1100,1723,641,1420,396,759,3355,678,2067,2262,2609,6528,2426,40,1496,451,1011,8510,1839,464,211,1560,3078,878,2747,5774,1064,2296,15770,1938,10758,5060,388,1534,2097,492,148,335,1355,3681,978,9604,711,383,2243,639,731,460,335
2016-05-14,1432,712,347,18,514,824,633,351,361,480,1745,1318,550,1096,1210,7,780,121,2461,1456,377,2536,141,5087,129,1157,76,754,446,3619,545,14515,6546,407,119,1092,1072,54,65,275,231,1255,324,2684,441,868,616,114,2425,402,1829,710,1269,420,1085,317,710,2595,587,2328,2906,2508,5609,1988,29,1264,447,790,6954,1767,304,124,1465,3101,526,2471,5817,985,2008,9142,1048,8622,2285,408,1677,1969,509,113,290,993,2500,793,5960,808,254,1192,714,576,317,210
2016-05-15,1479,1017,376,14,630,922,859,403,551,563,1854,1375,634,990,1327,6,924,178,2402,1788,519,2727,93,5341,132,1654,88,952,434,3871,473,16849,5962,420,144,1139,1303,77,74,362,363,5123,420,3662,494,796,696,125,2542,389,869,781,1521,482,1111,353,674,2745,632,2859,2935,2095,5438,2108,57,1338,475,866,8047,1777,292,168,1918,3713,927,2473,5552,1321,2430,10632,874,9046,2545,289,1796,2277,477,85,346,1300,2822,998,7215,785,268,1211,665,850,325,231
2016-05-16,1666,1158,1120,32,811,1315,1689,546,739,701,2014,1309,893,1454,1934,13,1316,188,4704,2341,705,3537,222,5213,465,1954,80,1088,407,3152,641,17003,8696,661,208,1737,1862,112,75,626,461,6877,599,6816,738,1007,955,141,2181,420,948,1191,1700,607,1488,425,851,3670,684,2531,2817,2229,6733,2536,54,1573,582,1107,18207,1962,443,222,2335,4560,1444,2766,6909,1484,2916,16524,947,9348,6090,322,1621,2740,548,143,526,1340,4076,1143,11726,863,285,1327,708,737,447,345
2016-05-17,4180,1268,1389,18,917,1307,2078,618,795,815,1864,1302,868,1395,2118,30,1505,242,4207,2658,903,4047,227,4991,167,2180,67,1163,445,4445,569,28513,8407,586,127,1869,1847,96,72,634,353,11251,653,10577,769,1531,1036,125,2026,393,805,1134,1918,692,1645,437,918,4245,686,2100,2847,4367,6941,2723,54,1547,522,1093,15837,1884,416,217,1869,3626,860,2740,6900,1352,3027,41176,718,10775,6271,306,1601,2575,565,123,493,1575,4250,1134,11847,824,307,1700,603,700,406,322
2016-05-18,2791,1392,1376,33,938,1229,2103,509,800,703,1793,1145,1035,1739,2868,13,1409,259,3806,2778,831,3689,205,4486,173,3567,114,1420,436,4106,698,10753,8740,618,666,1744,2404,86,17,546,321,13892,751,25332,733,941,952,124,2167,429,871,1019,1731,619,1566,484,777,3980,639,2144,2883,2876,6600,2498,54,1437,609,1238,12287,1966,453,244,1785,3205,700,3182,6708,1272,3140,35472,824,34102,6393,317,1352,2548,520,154,448,1314,3860,1055,11160,722,295,1840,753,692,489,294
2016-05-19,2906,1247,1372,35,776,1166,1794,537,733,666,1886,959,852,1258,1816,15,1246,213,3809,2472,761,3362,189,4599,163,2525,98,1380,956,3611,881,18935,9155,469,1791,1878,1907,88,19,503,297,27243,678,9947,838,1363,877,122,1791,400,729,984,1561,517,1410,345,816,3744,604,2204,2721,2688,6073,2345,35,1428,535,1042,9732,1797,415,259,2105,3277,592,2822,6654,1216,2674,29129,655,17863,6159,295,1288,2366,518,156,421,1383,3892,991,11291,699,306,1465,585,652,438,292
2016-05-20,6313,1530,1153,17,839,991,1620,477,646,558,1834,1064,883,1283,1732,12,1123,186,3100,2309,680,3235,185,4822,105,1957,97,1390,3065,4467,620,8750,7729,561,1730,1740,1459,102,16,475,292,32454,646,2424,818,1125,882,152,1693,374,623,968,1919,652,1566,419,923,3457,626,2069,2732,3075,6805,2220,51,1330,526,1032,8357,1877,381,269,1926,3562,514,2918,6319,1108,2313,17278,629,11486,4893,250,1405,2385,515,95,504,1679,3737,1112,10165,672,278,1318,605,698,365,291
2016-05-21,3313,878,424,14,382,739,1588,347,497,502,1788,896,575,1232,1130,15,918,138,2130,1850,530,3086,108,5368,135,1398,64,976,688,5492,701,11845,7023,419,1469,1746,1286,61,8,337,760,11716,722,1524,417,1278,849,91,1582,395,643,865,1798,464,1267,399,629,2728,564,2439,4460,2493,5177,2165,49,1316,418,896,6477,1805,253,120,1769,3713,491,2453,5327,1014,1725,10826,579,10049,2016,235,1606,2527,472,107,403,1534,2540,969,6310,662,216,1465,489,598,349,193
2016-05-22,2669,1090,421,20,457,950,1831,425,502,503,1912,978,850,1502,1439,6,1132,185,2213,2111,547,3417,92,5698,155,1522,74,1204,382,5035,523,21828,8488,453,1535,1858,1332,68,17,428,261,12513,799,1528,513,2704,1034,110,1893,430,634,958,1679,550,1336,434,739,2739,690,2514,3197,2646,5880,2342,31,1449,444,898,8453,1698,308,178,1795,3826,451,2454,6043,1167,1919,10709,605,10167,2475,284,1575,2878,497,107,461,1725,2968,984,7220,684,255,1380,588,555,384,208
2016-05-23,2431,1180,1318,23,801,1283,1638,535,628,698,1986,987,860,1626,1882,148,1289,223,2808,2461,781,4021,171,4683,193,2233,84,1329,407,3706,791,7986,8333,429,1844,2003,1697,127,17,647,315,4004,739,1482,692,2294,1202,105,2010,543,758,967,1982,626,1677,552,810,3737,831,2321,3371,6649,7623,2656,50,1576,516,1108,27486,1921,348,233,1795,4202,1028,2479,14812,1498,2485,16172,581,9562,5797,563,1580,3062,517,119,446,1635,4061,1998,11116,880,342,1487,631,658,379,353
2016-05-24,2087,1138,1397,14,702,1147,1636,544,810,776,1882,1007,882,1496,2077,28,1633,298,7138,2587,840,4038,204,3978,277,2392,108,1697,348,4693,715,3119,7358,653,1714,2027,1821,125,13,633,417,1770,946,1048,583,1521,1109,154,1958,546,695,952,1859,570,1817,440,702,3702,764,2383,3144,6227,7766,2717,31,1421,507,1192,23551,1986,379,271,1667,3332,958,3446,11735,1192,2795,15136,484,8074,6945,450,1619,2987,483,124,410,1404,4078,1324,10973,824,296,2107,589,803,385,281
2016-05-25,1947,1282,1382,18,645,1518,1445,454,731,688,1860,783,961,1503,1866,26,1520,280,13008,2441,741,4027,162,4258,178,2192,114,1842,330,4249,696,1551,8033,526,1388,1593,1998,110,20,617,329,1101,797,901,651,960,1097,126,1929,566,616,873,1671,560,1526,415,731,3872,602,1959,3212,3262,5705,2502,31,1692,507,984,16194,1982,381,193,1588,3959,732,3788,10447,1057,2757,14427,457,8669,5929,579,1443,2737,455,81,427,1284,4154,978,9806,803,259,1620,547,789,386,281
2016-05-26,1808,985,1184,19,682,1101,1369,475,652,694,1792,827,952,1482,1727,31,1317,227,14354,2304,840,4060,144,3943,187,2394,73,1321,363,3987,812,1219,5470,573,1307,2740,2732,105,13,552,312,841,790,773,686,933,1223,107,2159,708,670,883,1449,519,1415,415,671,3547,586,2046,3325,2329,5851,2322,40,1404,508,1055,13186,1876,399,186,2222,3350,520,2962,9118,1088,2533,13651,445,6994,5965,213,1538,2887,505,149,468,1211,3621,973,9249,892,261,1466,532,746,415,327
2016-05-27,1626,898,1118,14,663,1024,1249,412,527,588,1710,864,785,1604,1423,26,1224,187,13811,2083,642,4120,124,4115,152,1758,97,1127,284,5915,706,1163,5222,501,1311,1975,1889,109,14,523,351,650,760,878,866,3447,1189,106,2281,582,771,831,1446,552,1290,378,696,3323,617,1976,2994,2077,5787,2248,27,1630,425,1007,10517,1911,374,165,1534,3145,629,2387,8101,993,2205,12320,432,6145,4916,191,1841,2766,405,126,561,1171,3212,948,8322,813,240,1265,509,659,420,260
2016-05-28,1556,678,375,14,697,748,917,357,433,459,1583,679,664,1489,981,14,962,140,12709,1812,476,3823,99,4273,139,1392,143,2381,224,5988,656,987,3984,459,878,1091,1314,67,17,333,215,411,886,1929,742,3371,1248,109,2823,743,731,732,1435,517,1270,542,567,2493,498,1982,4158,1699,4233,1917,40,1256,393,1124,7777,2014,335,103,1291,2710,442,2370,6747,875,1949,7893,404,5738,2017,153,1625,2624,430,102,610,1136,2881,708,5888,874,239,1075,449,524,417,247
2016-05-29,1935,763,372,12,612,804,1116,387,440,470,1670,623,794,1510,1200,7,1087,163,13082,1872,450,3894,118,4480,172,1548,281,3437,213,5192,608,662,6706,476,825,1307,1522,52,8,316,214,372,909,1317,809,1092,1431,103,3082,793,892,604,1292,383,1268,410,542,2805,500,2046,3494,1598,4307,2036,37,1480,368,838,8893,1754,223,139,1382,3354,1344,2670,6438,1021,1970,8507,451,6368,2380,169,5564,2441,490,90,481,1323,2667,1039,5975,1144,246,1132,519,542,352,210
2016-05-30,1453,997,936,27,868,979,1189,448,543,570,1769,678,787,1623,1568,11,995,187,12062,2178,650,4893,112,4444,166,1697,207,2452,327,3391,738,643,8672,442,1041,1992,1559,66,24,398,324,453,1234,854,742,1172,1653,118,2956,704,918,759,1595,452,1358,439,580,3623,570,2215,3017,1606,4803,2319,31,1878,465,890,16339,1942,313,148,1413,3430,1028,2507,7650,1133,2451,11429,465,6119,4185,176,3368,2802,463,72,531,1145,2946,1081,7807,1332,210,1097,497,595,389,825
2016-05-31,1880,1063,1348,17,1077,1105,1274,532,641,721,1792,759,829,2101,1924,20,1182,200,11132,2304,716,6011,151,4196,199,2155,163,2404,361,1544,760,564,2910,766,1441,1783,2214,105,19,704,359,373,1464,823,1536,1073,2298,149,3800,807,1122,1135,1769,666,1649,494,713,3819,560,2008,3089,11414,4888,2440,50,1894,531,1127,15161,2036,390,230,1647,3068,628,2565,8586,1254,2804,13350,423,6285,5965,199,2231,2715,452,126,490,1395,3623,1077,9370,1118,312,1321,614,988,413,336
2016-06-01,3863,871,1286,18,782,1142,1405,544,753,760,1816,718,1034,2415,1753,16,1410,217,10105,2518,818,6009,150,4204,191,2284,164,1743,336,1114,724,527,1835,544,1545,2222,2027,124,17,609,352,416,1450,558,1019,704,2344,148,4167,906,1241,915,2017,616,1716,505,668,4006,527,2010,2721,4259,6840,2441,44,2002,455,1068,12377,2067,399,197,1443,2935,716,2573,7928,1139,2723,12455,591,5574,5948,154,1678,2816,446,140,468,1309,3793,910,9533,862,380,1123,557,761,462,315
2016-06-02,2112,941,1342,20,743,1083,1397,520,635,757,2281,792,858,2506,1589,14,1430,417,10715,2316,742,6423,174,3968,278,2522,148,1641,271,768,635,486,1296,552,1347,2130,1990,99,14,599,348,356,1105,544,1114,666,2566,122,4042,1064,1307,1015,2369,641,1835,518,733,3679,595,1883,2501,3882,6543,2234,43,1660,566,1101,11231,2007,373,149,1483,2773,593,2684,7235,1143,2654,12506,494,4959,5784,145,1695,3167,496,153,694,1198,3615,853,8925,828,307,1045,595,730,379,495
2016-06-03,1912,1140,1061,27,608,963,1282,547,535,659,2088,905,826,2345,1451,25,1399,267,11028,2369,782,6624,137,4270,213,2242,122,2458,367,681,750,410,1092,566,1111,1911,1925,118,16,705,326,348,915,483,1063,619,4750,176,4183,1264,1294,1009,2041,625,1975,545,809,3364,618,1874,2331,4554,5644,2205,67,1535,481,920,10080,1892,398,136,1418,3225,569,2500,6619,1013,2473,11655,420,4451,5071,182,1841,3403,455,163,518,1208,3206,941,7790,794,401,1150,525,785,342,395
2016-06-04,1629,757,405,18,954,674,1343,493,519,746,1590,656,770,2016,1093,12,1074,176,9469,2179,523,5741,93,4402,202,1484,113,1374,266,443,461,374,801,386,832,1637,1173,57,18,515,259,298,987,448,747,322,3422,112,4675,1194,1340,784,1574,442,1362,469,664,2527,485,2045,2359,3504,5007,2038,40,1248,432,798,7038,1854,280,100,1491,3072,440,2279,5660,956,2250,8418,393,4364,2107,160,2063,3393,372,123,450,1134,2491,786,5897,699,263,1037,438,748,326,422
2016-06-05,1556,828,394,28,640,855,1519,540,544,684,1738,607,791,2388,1335,12,1401,196,10358,2696,668,5772,76,4444,136,2071,144,1234,323,531,472,402,788,330,882,1706,1557,93,10,534,282,366,1193,389,702,364,3350,103,5598,1489,1566,924,1790,549,1522,501,552,2661,576,2345,2278,2732,5250,2044,36,1390,466,785,7695,1792,284,115,1684,3222,447,2593,5710,1155,2210,8782,413,5496,2451,147,1679,3268,556,89,427,1295,2875,787,6867,837,320,1140,524,617,331,294
2016-06-06,1776,1073,1275,20,933,1012,1459,564,648,808,1997,691,972,2846,1680,18,1532,269,9471,2943,878,7536,125,3895,249,3469,128,1583,306,558,523,431,934,642,1251,2477,2526,130,27,751,373,362,1782,424,3382,527,3281,183,4522,1280,1329,1202,2379,698,1851,518,670,3484,572,2049,2552,2492,6321,2342,42,1477,499,887,15588,2017,352,190,1575,3219,592,2730,6555,1203,2872,12938,369,5418,6147,154,1541,3715,471,95,509,1312,4265,916,9326,877,397,1265,619,741,392,273
